year,runup,latitude,longitude
2007,3.15,-7.02486,156.75684
2007,2.5,-7.89733,156.65465
2007,3.85,-7.02486,156.75684
2007,2.6,-7.8586,156.59476
2007,4.25,-7.02357,156.758
2007,4.17,-7.8021,156.60745
2011,0.21,-18.133,178.427
1957,0.3,8.733,167.733
2011,0.46,-39.4757,176.9201
1957,0.6,-3.33,152
2010,0.26,-37.5503,178.159
1957,2.7,-8.57,160.72
1934,0.65,-20.683,164.933
2007,2.75,-7.73091,156.5365
1934,0.65,-20.783,165.233
1934,0.65,-20.933,165.333
1881,0.46,-17.283,179.367
1953,1.8,-18.117,178.417
1953,1.5,-17.717,177.917
1953,0.9,-18.133,178.566
1960,2.32,-37.76,176.44
1960,0.6,-34.99,173.54
1855,0,-41.2613,173.27278
1843,1,-39.934,175.028
1848,0.3,-41.29,174.78
1855,1,-39.1,177.85
1870,0.6,-41.29,174.78
2013,0.12,8.733,167.733
2007,1.5,-8.05371,156.80667
2013,0.18,-36.189,175.489
2007,2.35,-8.04271,156.77579
2000,3,-5.25,154.63
2007,3.55,-8.04279,156.77627
2000,1,-8.22,157.22
2007,3.35,-8.04136,156.77642
2000,1,-8.07,156.8
2007,3.25,-8.04136,156.77642
1960,1.5,-41.59,175.04
2007,3.35,-8.04167,156.77577
1953,0,-18.96917,178.4131
2007,4.62,-8.09484,156.78568
2013,0.05,-14.803,153.585
2013,0.08,-5.33,165.081
2009,0.08,-35.842,174.5
2013,0.17,-15.8,158.5
2009,0.16,-39.055,174.033
1995,0,-5.799,154.178
2013,0,-10.8159,165.8335
2013,0,-10.253,166.252
2009,0.1,-15.5156,167.1886
1967,0.1,-4.22,152.18
1947,0,-38.85,178.87
1880,2,-38.66,178.02
2009,0.02,-8.525,179.2
1953,0,-4.22,152.18
1950,0,-10,159.5
2012,0.05,-20.919,167.279
2009,0.09,-18.133,178.427
1953,0,-4.35,152.267
1949,0,-5.5,154
1875,0,-18.7,169.1
2009,0.03,-9.429,159.955
1845,0,-39.93,175.05
1960,1.1,-37.64,176.2
2010,0.11,-40.842,174.938
1961,0,-9.849,160.614
1977,0,-11.6,160.25343
2010,0.03,-17.6,177.433
1961,0,-18.421,168.411
1987,0.1,-10.707,162.326
2010,0.02,-18.133,178.427
1961,0,-9.43,159.95
1987,0.1,-17.7553,168.3077
2000,0,-4.166667,152.45
1960,0,-9.4,152.3
1995,0,-21.548,167.877
1997,0.1,-18.133,178.427
1959,0,-7.5,156
1958,0,-16.68,168.3
1932,0,-39.033,177.367
1911,0,-4.25,152.25
1971,0.24,8.733,167.733
1977,0,-9.965,160.731
1971,3.4,-4.22,152.18
1875,0,-18.5,168
1971,0,-3.33,152
1938,0,-5.1,153.1
1976,0.3,-31.517,159.067
1931,0,-39.772,176.025
1933,0,-4.6,152
1878,0,-4.25,152.25
1983,0,-4,153.7
1863,0,-19,168.5
1994,1.2,-4.21,152.17
1941,0,-4.175,152.071
1939,0,-7.070833,155.86944
1966,0,-10.28,166.23
1939,10.5,-9.6287,159.667
1936,0,-0.533,166.9
1934,0,-4.2,152.2
1920,0,-20.656,166.579
1978,0,-43.05,173.08
1993,0.1,-36.85,174.78
2010,0,-19.702,167.947
1881,0,-16,179
2010,0,-8.799,157.346
2010,0,-8.743,157.477
2009,0,-13.006,166.51
1920,0,-19.919,168.53
1878,0,-19,168.5
1926,0,-9,159.5
1900,0,-4,152
1934,0,-4.2,152.2
2012,0,-18.972,168.741
1884,0,-16,179
2004,0.39,-38.6754,178.023
1931,0,-10.932,161.016
1875,0,-20,168.5
2004,0.08,-36.811,175.007
1999,0,-16.423,168.214
1953,0,-18.3,178.2
2004,0.24,-41.2846,174.7791
1971,0,-5.5,153.9
2004,0.61,-39.4757,176.9201
1988,0,-10.258,160.896
2013,0,-10.766,165.114
1995,0.3,-4.22,152.18
1995,0.1,8.733,167.733
1995,0.03,-26.68,153.12
1995,0.02,-27.97,153.33
2011,0.02,8.733,167.733
2011,0.04,-18.133,178.427
2011,0.24,-36.189,175.489
1905,0.6,-15.633,167.183
2009,0.03,8.733,167.733
2009,0,-0.533,166.9
2009,0.02,1.367,172.933
2009,0.04,-17.7553,168.3077
2007,0.11,8.733,167.733
2007,0.25,-42.4129,173.7028
1999,2.6,-17.53,168.49
1939,0,-9.295,159.234
1937,0,-4.271,152.203
1901,0,-22,170
2007,0,-8.46,157.044
1899,0,-3,152
2007,4.82,-8.10861,156.8159
2007,4.43,-8.10937,156.81677
2007,2.53,-8.10878,156.81708
2013,0,-16.5357,167.8432
2007,2.43,-8.10778,156.81739
1934,0,-21.602,166.228
2007,5.73,-8.10892,156.81791
1934,0,-20.783,165.233
2007,4.04,-8.10806,156.82047
1934,0,-22.272,166.476
2007,6.34,-8.10788,156.82006
2012,0.04,-6.6928,156.4086
2012,0.08,-17.7553,168.3077
2007,3.35,-8.10535,156.82292
1959,0,-7.83,156.56
2012,0.06,-17.7553,168.3077
2007,3.35,-8.10449,156.82221
2013,0,-10.7524,165.7585
2013,0,-10.7838,165.7547
1909,0,-15.633,167.183
2007,1.86,-8.10618,156.84614
2013,0,-10.8167,165.8318
2007,1.92,-8.104,156.84415
1923,0,-5,152
2007,8.55,-8.24611,156.53594
2006,0.16,-42.4129,173.7028
2013,0,-10.8644,165.865
1939,0,-7.08,155.386
1997,0,-13.31,166.61
2007,9.55,-8.24614,156.53593
2013,0,-10.833,165.879
2011,0.38,-39.067,174.033
1931,0,-39.5,177
2012,0.02,-8.502,179.195
2011,0.22,-40.842,174.938
1910,0,-4.25,152.25
2007,8.45,-8.24619,156.53587
2012,0.04,-20.6929,164.9422
1768,0,-4.85,152.8
2012,0.04,-10.7208,165.8019
2011,0.33,-41.048,173.027
2007,8.25,-8.24621,156.53588
1977,0,-9.89,160.348
2012,0.02,-20.919,167.279
2011,0.34,-36.921,174.461
2010,0,-17.541,168.069
2012,0.01,-21.548,167.877
2011,0.17,-36.362,174.182
2007,6.5,-8.24452,156.53856
1919,0,-4.852,153.714
2013,0.1,-9.429,159.955
1934,0,-11.907,166.731
2011,0.29,-37.128,175.521
2007,5.1,-8.24472,156.53831
2007,7.7,-8.24493,156.53777
2011,0.38,-42.4129,173.7028
1972,0,-6,152.9
1971,0,-4.9,153.2
2006,0.06,-0.533,166.9
1966,0,-10.343,160.883
2006,0.03,-18.133,178.427
2006,0.05,-17.6,177.433
1965,0,-15.8,167.2
2007,0.33,-39.055,174.033
1926,0,-9.674,159.519
2007,0.18,-41.048,173.027
1992,0,-11.122,165.239
2007,0.21,-40.842,174.938
1970,0,-44.64,173.62
2007,0.12,-36.921,174.461
1932,0,-39,177.5
2007,0.07,-42.4129,173.7028
1931,0,-39.5,177
1926,0,-9.25,159.7
1975,0,-6.59,155.054
2007,2.55,-7.73092,156.53656
1975,0.06,8.733,167.733
2007,2.55,-7.73024,156.53772
2007,2.94,-7.70286,156.53659
2007,3.54,-7.7026,156.53714
2007,3.84,-7.60462,156.51832
2007,1.94,-7.60507,156.51927
2007,1.12,-7.85518,156.71432
2007,1.05,-7.94836,156.71572
1835,0,-35.26,174.08
2013,11,-10.8091,165.7585
1960,3,-35.6,174.533
2013,0,-10.8244,165.7684
2007,1.22,-6.7122,156.39886
2013,0,-10.8043,166.035925
1960,0.47,-41.2846,174.7791
2007,0.92,-6.73518,156.42536
2013,0,-10.7854,166.04823
1960,0,-35.17,173.16
2007,1.63,-6.71519,156.39757
2013,0,-10.7865,166.07
2007,1.48,-6.71473,156.39859
2006,0.04,-18.133,178.427
2007,1.22,-6.7101,156.39849
2006,0,-8.525,179.2
2007,1.87,-7.03843,156.76537
2006,0,-17.6,177.433
2007,1.82,-7.03827,156.76618
2006,0.23,-17.7553,168.3077
2007,2.48,-7.03789,156.76451
2006,0.24,-22.3,166.433333
2007,2.68,-7.03769,156.76484
1960,1,-35.26,174.12
1974,0,-7.5,155.9
1976,0,-37.725,176.157
2007,3.08,-7.0376,156.76506
1947,0,-38.42,178.88
1976,0,-35.72,174.3
1960,2.74,-38.648,178.145
2007,2.88,-7.03773,156.76518
1976,0.23,-18.133,178.427
1960,3.05,-38.13,178.32
1950,0,-37.8,177.2
2006,0.11,-37.6304,176.186
1994,0,-4.238,152.214
1960,2,-38.37,178.31
2007,0,-7.75,156.667
1831,0,-38.7,178
1960,4,-39.64,177
1960,2.32,-36.81,175.74
1960,3.05,-43.69,173.07
1960,1.52,-38.01,177.29
1960,1.5,-41.09,176.07
1911,0,-4.24,152.1833
2010,0.24,-37.55,178.159
2007,0.08,-17.7553,168.3077
2007,0.02,-9.429,159.955
1923,0,-4.22,152.18
1929,2,-9.56,159.633
1998,0.03,-4.22,152.18
1995,0.05,-17.6,177.433
1993,0.07,8.733,167.733
2007,0.14,-17.7553,168.3077
2007,0.04,8.733,167.733
1975,0.1,8.733,167.733
2008,0.03,-17.7553,168.3077
2010,0.03,-9.429,159.955
2006,0.04,1.367,172.933
2007,0,-8.067,156.8
1849,0,-20.235,169.782
2007,0,-8.283,156.55
2007,0,-8.067,156.533
2007,0,-8.317,157.25
2007,4.5,-8.24454,156.53735
2007,4.4,-8.24454,156.53735
2007,6.9,-8.24497,156.53766
2007,7.4,-8.24532,156.53747
2007,12.1,-8.24568,156.53718
2007,4.2,-8.24489,156.53671
2007,4.7,-8.24489,156.53671
2007,5.4,-8.24513,156.53678
2007,9.5,-8.24584,156.53697
2007,5,-8.24534,156.53625
2007,5.8,-8.24594,156.53583
2007,6.16,-8.25074,156.53333
2007,3.63,-8.26716,156.52929
2007,0,-8.217,157.217
2007,4.93,-8.26696,156.52925
2007,0,-8,157.167
2007,3.83,-8.26707,156.52943
2006,0.14,-17.7553,168.3077
2007,2.5,-8.27349,156.53148
2003,0.03,-9.429,159.955
2007,4.2,-8.27384,156.53107
2003,2,-9.4,160
2007,2.8,-8.27364,156.5308
2007,3.57,-8.28944,156.53432
2007,2.58,-7.03773,156.76518
2007,2.08,-7.03732,156.76531
2007,2.58,-7.03715,156.76557
2007,2.74,-7.03762,156.76443
2007,2.71,-7.03621,156.76245
2007,2.61,-7.03607,156.76262
2007,3.51,-7.03582,156.76275
1999,0.05,-8.525,179.2
2007,2.91,-7.0356,156.76308
2006,0,-35.842,174.5
2007,2.28,-7.03177,156.75974
2006,0,-38.6754,178.023
1906,0.6,-38.6754,178.023
2006,0,-39.4757,176.9201
2011,0.2,-5.33,165.081
2006,0,-38.97,174.46
2011,0.04,-14.803,153.585
2007,0.04,8.733,167.733
2007,1.87,-6.95551,156.69242
1999,0.05,-0.533,166.9
2007,1.47,-6.95518,156.69297
1999,0.05,8.733,167.733
2007,1.57,-6.95503,156.69324
2013,0.51,-21.548,167.877
2007,1.37,-6.95494,156.69336
2013,0.57,-21.9829,166.6833
2007,1.57,-6.95455,156.69371
1900,0,-4.22,152.18
2007,3.22,-6.84835,156.56144
1884,0,-16.47,179.34
2007,3.22,-6.84823,156.56155
1975,0.04,-18.133,178.427
2009,0.04,-18.133,178.427
2009,0.07,-39.4757,176.9201
2007,3.46,-8.28725,156.53291
1931,0,-39.479,176.923
1910,0,-15.083,168.067
1931,0,-41.2846,174.7791
2010,3,-8.533,157.333
1997,0,-29.066,167.95
2010,0,-8.717,157.55
2002,0,-17.767,168.3
2009,0.37,-37.6304,176.186
2007,2.62,-6.84824,156.56166
2007,3.28,-6.8909,156.63657
2007,3.28,-6.89013,156.63721
2007,2.24,-7.10968,156.818
2007,2.44,-7.10958,156.81788
1953,1,-18.15,178.517
1953,0,-18.217,178.167
1966,2,-11.617,166.967
1985,1.3,-4.22,152.18
1965,0.1,8.733,167.733
1851,0,-27.35,-70.35
1972,0,-30.6,-71
1972,0,-30.5,-71.8
1819,0,-27,-71.5
1965,0,-31.81,-71.26
1997,0,10.598,-63.486
1971,0,-32.5,-71.2
1970,0,-20.94,-69.81
1983,0,-6.852,72.11
1918,0,-28.5,-71.5
1940,0,-22,-71
1933,0,-20,-71
1932,0,10.5,-64.2
1931,0,-32.5,-72
1906,0,-18,-71
1590,0,-17.2,-72.9
1975,0,-29.9,-71.3
1973,0,-32.5,-71.5
1988,0,-24.753,-70.433
2001,6.44,-16.52,-72.92
2001,7.71,-16.53,-72.9
2004,1,-6.26048,39.5366
2001,8.77,-16.53,-72.9
2004,2.4,-6.18032,39.53105
2001,3.59,-16.53,-72.88
2004,3.25,-6.3427,39.55717
2001,2.4,-16.55,-72.87
1960,0.7,-23.65,-70.4
2004,1.5,-6.45608,39.47358
2001,4.46,-16.56,-72.85
1957,0.46,-18.467,-70.333
1957,1.02,-33.033,-71.633
2004,4.49,10.42834,51.25541
2004,3,-6.44017,38.91025
1996,0.18,-18.467,-70.333
2001,5.14,-16.57,-72.82
2004,4.87,10.42494,51.19131
2004,3,-6.42835,38.9036
2001,5.2,-16.62,-72.78
1996,0.11,-27.0644,-70.8247
1995,0.33,-33.033,-71.633
2004,6.49,11.28567,51.07848
2004,2.5,-6.47287,38.97017
2001,2.78,-16.64,-72.74
2004,5.09,11.28311,51.07861
2004,3.3,-6.65455,39.21232
2004,2.2,-21.24501,48.34824
2001,3.3,-16.65,-72.72
2004,1.65,-15.06193,50.35913
1995,0.1,-27.067,-70.833
2004,3,-6.67942,39.22458
1997,0,11.15,-60.817
1869,3,-29.95,-71.3353
2004,1,-21.24501,48.34824
1766,0,9.25,-61.5
2004,5.67,10.42168,51.26221
2001,5.81,-16.65,-72.72
2004,1.14,-15.06193,50.35913
2004,0.7,-3.62585,39.866907
2004,3,-6.69817,39.22763
1981,0,-29.25,17.25
2001,2.81,-16.65,-72.7
1657,0,-33.033,-71.633
2004,2.52,-15.08158,50.37212
2004,3.92,10.42228,51.25936
2004,3.5,-6.66848,39.21867
1981,0,-33.017,17.95
2004,3,-3.015161,40.183384
2001,4.89,-16.65,-72.69
2004,2.53,-14.76483,50.22443
2009,0.26,-18.467,-70.333
2006,0.11,6.767,73.167
2001,3.79,-16.65,-72.67
2004,1.77,-14.2699,50.18163
2009,0,-19.548,-74.814
1930,0,-29.95,-71.3353
1983,1.5,-7.283,72.4
2006,0.37,-19.683,63.417
2001,5.72,-16.66,-72.66
2004,1.91,-14.27062,50.18073
2004,2.4,-6.85103,39.36145
1981,0.14,-33.033,27.917
2004,4.32,10.42515,51.25942
1906,0,10.717,-63.1
2001,5.43,-16.66,-72.65
2004,1.6,-13.35335,50.00787
1983,0.04,-4.62,55.45
1726,0,10.633,-64.3
2004,2.85,-6.86335,39.41087
1981,0.05,-28.8,32.083
2004,5.49,10.42793,51.25533
1906,0,11,-64
2001,4.67,-16.66,-72.65
2010,0.4,-19.683,63.417
2004,1.48,-13.35765,50.00357
1853,0,10.48,-64.17
1877,6,-17.639,-71.338
1906,0,10.65,-63.233
2001,4.78,-16.66,-72.63
2010,0.28,-20.1573,57.5041
2004,3.19,-13.3536,50.01563
1939,0,5.55,-0.217
1930,6,-4.05,39.667
1877,3,-17.03,-72.1
1906,0,10.483,-64.2
2001,4.39,-16.66,-72.61
2004,3.03,2.50556,73.30728
2010,0.07,-7.283,72.4
1853,0,10.467,-64.15
2004,0.98,-20.15,57.5
2004,3.51,-14.1156,50.15953
1928,0,-12.7,-69.717
1906,0,11,-64
2010,0.05,-0.7,73.167
1877,3,-17.017,-72
2004,2.66,2.50423,73.30899
2004,2.35,-18.84417,49.15388
2004,0,-19.67,63.42
2011,0.14,-29.95,-71.3353
1868,0,-25.4081,-70.4917
1877,3,-13.71,-76.22
2004,3.44,2.50194,73.31004
2011,0.21,-22.973,-42.012
1867,0,10.903,-64.109
2011,0.05,-16.209,-73.622
2004,0.78,-18.15768,49.42277
1868,0,-33.033,-71.633
1750,0,10.483,-64.2
1967,0.08,10.6,-66.933
1878,0,-23.65,-70.4
2004,3.59,2.50247,73.30857
1867,0,10.65,-63.233
2004,0.77,-17.69017,49.51995
2008,0,-32.767,18.033
1985,0.18,-23.65,-70.4
1582,0,-16.623,-72.711
1995,1.4,-23.65,-70.4
2004,2.87,5.62015,72.85435
1868,0,10.717,-63.1
2007,0.1,-23.65,-70.4
2004,0.72,-17.68528,49.51823
1995,0.75,-18.467,-70.333
1985,0.23,-20.217,-70.156
1821,0,-15.933,-5.717
2004,3.02,5.61995,72.85457
2004,0.79,-17.67457,49.51608
2004,0.5,-22.973,-42.012
1950,0,-13.71,-76.22
2007,0.09,-20.217,-70.156
1995,0.85,-27.0644,-70.8247
2004,2.95,5.61997,72.85465
1985,0.2,-27.0644,-70.8247
1957,0.64,-17.0009,-72.1088
1899,0,-33.033,-71.633
2004,0.12,-20.217,-70.156
2004,2.21,5.6185,72.85565
2004,2.01,6.749,73.168
1985,1.15,-33.033,-71.633
2004,2.2,-12.25638,43.67012
1851,1.5,-27.067,-70.833
1746,0,-14.942,-75.494
2004,3.39,5.61832,72.85583
2003,0.04,-20.217,-70.156
2004,2.8,-12.26802,43.70543
1851,3,-28.467,71.22
2004,3.1,5.61832,72.85583
2003,0.15,-27.0644,-70.8247
1853,5,10.464,-64.194
1986,0.22,-29.95,-71.3353
2004,1.18,6.766,73.174
1705,0,-18.48,-70.33
2004,2.72,5.61822,72.85568
2014,0,-20.217,-70.156
1869,2,-19.6,-70.2167
2004,3.13,5.61803,72.85578
2004,1.92,6.622,73.069
2005,0.1,6.767,73.167
1869,2,-20.217,-70.156
2014,0,-20.8003,-70.1942
2004,2.42,5.61775,72.8558
2005,0.11,-0.7,73.167
2004,2.75,6.624,73.076
1869,2,-18.48,-70.33
1946,0.76,-17.0009,-72.1088
1996,0.12,-27.0644,-70.8247
1987,0.09,-18.467,-70.333
1751,0,-33.033,-71.633
1987,0.11,-27.067,-70.833
1987,0.1,-29.95,-71.3353
1987,0.07,-33.033,-71.633
1836,0,-22.6,-70.3
1868,0,-33.1,-71.7
1868,0,-17,-72.5
1868,0,10.7,-63.1
1867,0,10.9,-64.1
1899,0,-33,-71.5
1983,0,-26.535,-70.563
1872,0,-16.4,-71.5
1869,0,-30,-71.4
2014,0,-19.642,-70.817
1943,0,-30.75,-72
1987,0,-24.388,-70.161
1985,0,-33.132,-71.708
1911,0,10.5,-61.2
1812,0,10.6,-66.9
1822,0,-33,-72
1885,0,-20.2,-70.1
2001,4.67,-16.68,-72.56
1906,0,-33,-72
1868,0,-18.6,-71
2001,6.58,-16.68,-72.56
2010,0.12,-4.683,55.517
2001,3.56,-16.69,-72.5
2010,0.31,6.767,73.167
2001,3.01,-16.69,-72.5
2009,0.09,-29.95,-71.3353
2001,3.25,-16.7,-72.47
2009,0.07,-27.0644,-70.8247
2001,3.4,-16.7,-72.46
2004,1.17,-17.47523,49.46362
2009,0.05,-20.217,-70.156
2001,3.72,-16.71,-72.43
2014,0.25,-29.95,-71.3353
2010,0.08,-33.033,-71.633
2001,2.29,-16.72,-72.42
2010,0.28,-20.217,-70.156
1883,0,-16.794,59.554
2004,0.64,-33.02,27.92
2010,0.49,-23.65,-70.4
2004,2.1,-12.2794,43.73847
1964,0.5,-23.65,-70.4
2012,0.18,6.767,73.167
2010,0.45,-27.0644,-70.8247
1900,10,10.333,-65.917
2013,0.04,-20.217,-70.156
2007,0.03,10.5667,72.6167
1900,0,10.617,-66.883
2004,3.8,-12.29015,43.75282
2013,0.13,-26.38,-70.67
2004,2.8,-12.30595,43.7766
1869,0,-19.6,-70.2167
1906,0,10.6,-66.95
2013,0.16,-27.0644,-70.8247
2004,3,-12.33963,43.84248
2004,2.66,5.61768,72.85587
1584,0,-13.469,-76.19
2005,0.28,-19.683,63.417
2013,0.15,-18.467,-70.333
1916,0,10.4533,-67.7681
1877,0,-23.65,-70.4
2005,0.18,-20.1573,57.5041
2004,3.5,-12.304,43.63465
1928,0,10.65,-62.333
2004,1.76,-19.68,63.4214
2004,2.65,-12.74395,45.22052
2005,0.18,-4.683,55.517
2004,2.74,5.61768,72.85587
1929,0,10.559,-63.363
2004,1.99,-19.6748,63.4491
1877,0,-26.38,-70.67
2005,0.11,-2.282,40.909
2004,1.73,-19.6738,63.4492
1784,0,-16.623,-72.711
1929,0,10.467,-64.167
2004,0.6,-28.217,-48.65
2004,2.15,-19.6738,63.4492
1784,0,-17.1956,-70.9353
1929,0,11.0833,-63.84
1868,0,-33.033,-71.633
2004,4.05,-12.73467,45.20828
2004,2.82,5.61765,72.85588
1730,0,-29.9833,-70.9167
2004,2.43,-19.6738,63.4492
2009,0.07,-33.033,-71.633
1929,0,10.45,-63.816
2007,0.05,-7.283,72.4
2009,0.08,-29.95,-71.3353
1950,0,10.483,-68.033
2001,1.29,-18.467,-70.333
2007,0.04,-2.282,40.909
1883,0.6,-20.167,57.5
2004,2.95,-12.7348,45.20755
2004,3.05,5.61757,72.8559
2009,0.08,-27.0644,-70.8247
1961,0,9.016,-71.7
2007,0.12,6.767,73.167
2004,0.5,-2.27,40.9
1911,0,6.17,1.35
2004,3.1,5.61753,72.8562
2004,2,-12.69002,45.11142
1934,0,-18.467,-70.333
2007,0.07,-0.7,73.167
1604,0,-16.623,-72.711
1911,0,10.5,-61.25
2004,2.95,-12.68162,45.08042
2004,2.2,-21.26137,48.34547
2007,0.57,-19.683,63.417
1936,0.18,-23.65,-70.4
1929,0,10.483,-64.2
1913,0,-17.017,-72
2004,1,-12.68767,45.07335
2004,2.4,-21.26137,48.34547
2007,0.2,-4.683,55.517
2004,2.67,6.614,73.071
1726,0,10.633,-64.3
1936,1,-25.4081,-70.4917
2004,1.25,-12.69817,45.06762
1868,0,11.083,-63.95
2004,2.4,-21.22907,48.35131
1647,0,-18.467,-70.333
2004,3.18,2.926,72.894
2004,2.9,-12.71112,45.05005
1933,0,6.17,1.35
2004,2.07,0.687,73.15
2004,0.36,-18.467,-70.333
1938,0,-1.65,29.15
2004,2.3,-22.13989,48.02431
1960,1.05,-18.467,-70.333
2004,2.71,2.925,72.896
2004,2.4,-12.72528,45.05615
1877,6,-23.65,-70.4
2004,0.14,-23.65,-70.4
1883,0,-19.7,63.417
2004,4.2,-22.14942,48.02202
1960,1.49,-27.0644,-70.8247
1873,0,-23.65,-70.4
2004,2.45,-12.8364,45.11225
2004,0.11,-27.0644,-70.8247
2004,2.11,5.10145,73.07278
1960,1.1,-29.95,-71.3353
1933,0.4,-20.217,-70.156
2004,1.3,-12.84942,45.09867
2004,0.18,-29.95,-71.3353
2004,2,5.10177,73.07245
1877,0,-20.217,-70.156
1853,0,10.483,-64.17
2004,3.3,-12.90602,45.07742
2004,0.09,-33.033,-71.633
1825,0,6.8,-58.17
2004,2,5.10248,73.07215
1881,0,-19.6,-70.2167
1888,0,-18.467,-70.333
2004,1.3,-12.92863,45.10238
1960,0,-20,57.2
2004,1.95,5.10265,73.07197
2004,2.2,-12.96285,45.17673
1885,0,-20.217,-70.156
1922,0,-23.65,-70.4
1730,0,-29.95,-71.3353
1877,0,-21.2003,-70.0949
1868,18,-18.467,-70.333
1922,9,-26.38,-70.67
2004,1.61,5.10302,73.07147
1868,0,-22.55,-70.267
1687,0,-16.4,-72
1877,0,-19.6,-70.2167
1878,0,-20.217,-70.156
1868,12,-20.217,-70.156
2004,0.35,-20.92,55.3
1687,0,-13.45,-76.133333
1877,18,-21.2003,-70.0949
2004,3.1,5.61762,72.8563
1765,0,-33.05,-71.616667
2011,2.45,-18.467,-70.333
2004,2.3,5.61858,72.85493
1877,3,-19.83,-70.16
1964,0.44,-17.0009,-72.1088
1926,0,-26.38,-70.67
1878,0,-20.217,-70.156
1878,0,-26.38,-70.67
1964,0.59,-15.37,-75.12
1971,1.2,-33.033,-71.633
2001,0.45,-23.65,-70.4
2001,0.54,-27.0644,-70.8247
2001,0.64,-29.95,-71.3353
2001,0.83,-20.217,-70.156
2001,0.3,-33.033,-71.633
2004,2.26,2.924,72.898
2004,2.71,2.798,73.025
2004,3.09,2.798,73.026
1687,0,-32.8,-70.7
1681,0,-18.5,-70.35
1765,0,-33.05,-71.617
1513,0,-17.2,-72.3
1967,0,-28.78,-71.19
1882,0,-19.6,-70.2
1956,0,-25.5,-71
1903,0,-28.5,-71
2014,0,-20.4,-70.135
1802,0,10.3,-64.5
2014,0,-19.925,-70.628
1967,0,10.6,-67.3
1784,0,-16.5,-72
1913,0,-16.6,-73.3
1938,0,-1.408,29.2
1957,0,-23.5,-71.5
1906,0,6.5,0.3
1995,0,-28.906,-71.417
1615,0,-18.5,-70.35
2004,1.9,-19.6852,63.4963
2004,1.07,-19.685,63.4963
2009,0.03,-23.65,-70.4
2004,2.7,-19.7026,63.4959
2010,1.32,-29.95,-71.3353
2004,1.16,-19.7026,63.4959
2010,1.29,-33.033,-71.633
2004,2.6,-19.7286,63.4847
2004,3.5,-22.162,48.01556
2004,2.88,-19.7279,63.4842
2004,0.36,-6.15,39.18
2004,1.6,-22.81895,47.83588
2004,1.54,-19.7281,63.4833
2004,2.4,-22.80939,47.83716
2004,1.89,0.687,73.144
2012,0.04,-0.7,73.167
2004,3.8,-19.7289,63.4825
2004,1.62,0.681,73.144
2012,0.23,6.767,73.167
2004,1,-19.7443,63.409
2004,1.65,0.672,73.126
2004,9.52,7.96071,49.84294
2004,1,-19.7072,63.3793
2004,1.65,0.665,73.12
2004,3.55,10.42161,51.25924
2004,2.15,-19.6912,63.4074
2004,1.94,0.661,73.116
2004,3.43,10.42185,51.25931
2004,1,-20.0005,57.5815
2004,1.98,0.661,73.116
1831,0,10.5,-61.25
2004,3.72,10.42135,51.25944
2004,1.34,-20.1604,57.7589
2004,1.3,0.651,73.108
1903,0,-20.217,-70.156
1604,0,-18.467,-70.333
2004,2.03,-20.893,55.5359
2004,1.95,0.629,73.11
1903,0,-28.467,71.22
2012,0.08,-33.033,-71.633
2004,2,-21.0522,55.2231
1868,6,-23.1,-70.45
2004,1.31,0.607,73.093
1812,0,10.6,-66.933
2004,1.5,-22.14362,48.0243
2004,2.44,-21.0526,55.2235
2004,1.57,6.764,73.18
2007,0.36,-18.467,-70.333
1819,0,-27.067,-70.833
2004,4,-22.14515,48.02395
2004,1,-21.0531,55.2238
2007,0.16,-23.65,-70.4
1883,0.6,-19.683,63.417
1906,0,-18.467,-70.333
2004,1.3,-21.0546,55.2247
2004,3.5,-22.14718,48.02309
1906,0,10.5,-66.916
2007,0.19,-27.0644,-70.8247
1836,0,-22.55,-70.27
1961,0,8.9,-73.4
2014,1.82,-19.59731,-70.21347
1983,0.2,-33.033,-71.633
2004,2,-22.14344,48.02286
2007,0.27,-29.95,-71.3353
1877,0,-33,-71.6
1869,0,-21,-70
2004,1.5,-22.14344,48.02286
1988,0.06,-27.0644,-70.8247
2014,2.42,-20.20782,-70.15022
1930,0,-4.05,39.667
2014,2.09,-20.20845,-70.15047
1906,0,-18.056,-70.248
1530,0,10.7,-64.1
1878,0,-20.2,-70.1
1923,0,-18.5,-70.3
2007,0.18,-33.033,-71.633
2014,2.4,-20.21004,-70.15125
1906,0,-20.217,-70.156
1929,0,-23.7,-70.4
2004,3.04,5.10142,73.07308
1750,0,10.7,-64.1
2014,2.19,-20.21052,-70.15171
1906,0,-25.4081,-70.4917
1868,0,-26.38,-70.67
1604,3.5,-17.639,-71.338
1967,0,-21.7,-69.5
2014,1.71,-20.20869,-70.15124
1877,1.1,-33.033,-71.633
1934,0,-19.5,-69.5
1933,0,6.9,0.6
1906,0,-18.5,-70.3
2014,1.73,-20.20845,-70.15049
1968,0,10.5,-62.6
1926,0,-28.467,71.22
2007,0.13,-23.65,-70.4
1900,0,11,-66
1868,0,-19.6,-70.2167
1604,0,-13.71,-76.22
1956,0,-19,-70
1880,0,-31.62,-71.18
1868,0,-22.081,-70.196
1879,0,-33,-71.6
1530,6,10.483,-64.2
1878,0,-23.7,-70.4
1878,0,-33.033,-71.633
2011,1.04,-20.217,-70.156
2007,0.15,-20.217,-70.156
1869,0,-20.217,-70.156
1530,6,10.817,-64.183
1879,0,-33.033,-71.633
